Platform,Date,Country,Spenders,Conversions (1st spends),IAP revenue,Ad views,Sessions,Downloads,DAU,ARPDAU ,ARPPU,Daily Conversion Rate,1st Spends Conversion Rate
iOS,17/08/2022,BZ,0,0,0,73,70,8,20,0.00,0.00,0.00%,0.00%
Android,17/08/2022,BJ,0,0,0,18,47,5,10,0.00,0.00,0.00%,0.00%
Android,17/08/2022,FO,0,0,0,0,1,0,1,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,PG,0,0,0,0,1,2,1,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,TM,0,0,0,1,358,22,56,0.00,0.00,0.00%,0.00%
Android,17/08/2022,AI,0,0,0,0,4,0,4,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,NR,0,0,0,0,10,0,1,0.00,0.00,0.00%,0.00%
Android,17/08/2022,SB,0,0,0,0,1,0,1,0.00,0.00,0.00%,0.00%
Android,17/08/2022,TM,0,0,0,0,277,20,73,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,CU,0,0,0,0,115,0,12,0.00,0.00,0.00%,0.00%
Android,17/08/2022,DJ,0,0,0,2,19,0,2,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,BS,1,0,20,266,506,11,97,0.21,20.00,1.03%,0.00%
iOS,17/08/2022,LA,0,0,0,468,556,5,127,0.00,0.00,0.00%,0.00%
Android,17/08/2022,QA,1,1,12,217,318,43,140,0.09,12.00,0.71%,100.00%
iOS,17/08/2022,BN,1,0,12,98,202,1,52,0.23,12.00,1.92%,0.00%
Android,17/08/2022,IS,0,0,0,241,289,7,86,0.00,0.00,0.00%,0.00%
Android,17/08/2022,IM,0,0,0,8,28,0,13,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,PY,0,0,0,175,182,12,65,0.00,0.00,0.00%,0.00%
Android,17/08/2022,BB,0,0,0,61,110,2,34,0.00,0.00,0.00%,0.00%
Android,17/08/2022,ZW,0,0,0,32,130,12,29,0.00,0.00,0.00%,0.00%
Android,17/08/2022,RE,0,0,0,311,246,7,74,0.00,0.00,0.00%,0.00%
Android,17/08/2022,ZM,0,0,0,25,41,5,16,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,AF,0,0,0,156,215,0,44,0.00,0.00,0.00%,0.00%
Android,17/08/2022,LY,0,0,0,42,142,4,17,0.00,0.00,0.00%,0.00%
Android,17/08/2022,AF,1,0,164,28,121,2,18,9.11,164.00,5.56%,0.00%
Android,17/08/2022,BZ,0,0,0,162,335,23,88,0.00,0.00,0.00%,0.00%
Android,17/08/2022,LI,0,0,0,25,10,0,1,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,MG,0,0,0,109,90,1,20,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,MU,0,0,0,211,295,13,77,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,GY,0,0,0,54,132,6,22,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,PA,1,1,6,391,437,12,107,0.06,6.00,0.93%,100.00%
iOS,17/08/2022,NC,0,0,0,136,220,0,42,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,GG,0,0,0,35,46,0,18,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,WS,0,0,0,10,79,0,11,0.00,0.00,0.00%,0.00%
Android,17/08/2022,YT,0,0,0,2,11,0,6,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,SV,0,0,0,170,251,12,53,0.00,0.00,0.00%,0.00%
Android,17/08/2022,AO,0,0,0,10,174,17,35,0.00,0.00,0.00%,0.00%
Android,17/08/2022,GU,1,1,6,107,173,0,62,0.10,6.00,1.61%,100.00%
iOS,17/08/2022,TC,0,0,0,10,46,2,13,0.00,0.00,0.00%,0.00%
Android,17/08/2022,GA,0,0,0,42,74,10,23,0.00,0.00,0.00%,0.00%
Android,17/08/2022,NC,0,0,0,110,174,2,28,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,FJ,0,0,0,49,102,5,26,0.00,0.00,0.00%,0.00%
Android,17/08/2022,MO,0,0,0,28,35,2,13,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,AO,0,0,0,23,95,20,20,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,CM,0,0,0,17,29,0,8,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,BF,0,0,0,14,32,6,5,0.00,0.00,0.00%,0.00%
Android,17/08/2022,VI,0,0,0,24,91,2,19,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,CD,0,0,0,1,32,0,4,0.00,0.00,0.00%,0.00%
Android,17/08/2022,CG,0,0,0,1,4,0,1,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,SZ,0,0,0,6,10,0,4,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,BJ,0,0,0,2,1,4,1,0.00,0.00,0.00%,0.00%
Android,17/08/2022,PF,0,0,0,35,130,0,23,0.00,0.00,0.00%,0.00%
Android,17/08/2022,JE,0,0,0,2,28,0,5,0.00,0.00,0.00%,0.00%
Android,17/08/2022,MF,0,0,0,38,10,0,4,0.00,0.00,0.00%,0.00%
Android,17/08/2022,CU,0,0,0,0,145,6,14,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,AS,0,0,0,0,2,0,1,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,BQ,0,0,0,29,19,0,4,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,DJ,0,0,0,0,2,0,2,0.00,0.00,0.00%,0.00%
Android,17/08/2022,GI,0,0,0,24,13,0,2,0.00,0.00,0.00%,0.00%
Android,17/08/2022,SC,0,0,0,18,151,0,8,0.00,0.00,0.00%,0.00%
Android,17/08/2022,WS,0,0,0,20,34,0,13,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,GA,0,0,0,11,14,0,5,0.00,0.00,0.00%,0.00%
Android,17/08/2022,MG,0,0,0,5,32,0,10,0.00,0.00,0.00%,0.00%
Android,17/08/2022,GF,0,0,0,7,48,1,6,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,KN,0,0,0,4,2,0,2,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,KE,0,0,0,77,268,14,66,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,NI,0,0,0,118,176,7,35,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,HT,0,0,0,11,67,0,8,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,SD,0,0,0,2,109,0,16,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,-,0,0,0,41,16,0,5,0.00,0.00,0.00%,0.00%
Android,17/08/2022,BW,0,0,0,14,31,0,10,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,UG,0,0,0,20,24,5,8,0.00,0.00,0.00%,0.00%
Android,17/08/2022,UG,0,0,0,5,37,0,8,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,GD,0,0,0,50,31,0,7,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,LC,0,0,0,36,62,2,17,0.00,0.00,0.00%,0.00%
Android,17/08/2022,LC,0,0,0,6,19,0,8,0.00,0.00,0.00%,0.00%
Android,17/08/2022,BQ,0,0,0,6,14,0,6,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,MQ,0,0,0,312,242,0,26,0.00,0.00,0.00%,0.00%
Android,17/08/2022,MP,0,0,0,4,14,1,5,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,MZ,0,0,0,16,49,7,14,0.00,0.00,0.00%,0.00%
Android,17/08/2022,HT,0,0,0,12,49,5,14,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,BT,0,0,0,5,24,0,6,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,GQ,0,0,0,0,14,0,1,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,MP,0,0,0,17,23,0,6,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,FM,0,0,0,4,22,1,4,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,TG,0,0,0,7,29,0,4,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,AX,0,0,0,1,5,0,4,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,VU,0,0,0,36,24,0,5,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,RW,0,0,0,0,6,0,4,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,GM,0,0,0,0,2,2,1,0.00,0.00,0.00%,0.00%
Android,17/08/2022,GG,0,0,0,0,1,0,1,0.00,0.00,0.00%,0.00%
Android,17/08/2022,VU,0,0,0,0,1,0,2,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,YT,0,0,0,0,4,0,2,0.00,0.00,0.00%,0.00%
Android,17/08/2022,BF,0,0,0,0,20,1,4,0.00,0.00,0.00%,0.00%
Android,17/08/2022,GQ,0,0,0,1,11,0,2,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,ML,0,0,0,7,13,10,2,0.00,0.00,0.00%,0.00%
Android,17/08/2022,DM,0,0,0,0,1,2,1,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,ST,0,0,0,1,1,0,1,0.00,0.00,0.00%,0.00%
iOS,17/08/2022,PM,0,0,0,0,1,0,1,0.00,0.00,0.00%,0.00%
Android,17/08/2022,GM,0,0,0,0,4,0,1,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,VN,4,4,19,12356,13469,452,3752,0.01,4.75,0.11%,100.00%
Android,18/08/2022,TH,10,10,92,41716,36780,3058,12030,0.01,9.20,0.08%,100.00%
iOS,18/08/2022,CH,12,5,242,4333,4553,58,1157,0.21,20.17,1.04%,41.67%
iOS,18/08/2022,KR,44,25,684,40410,24539,1146,6310,0.11,15.55,0.70%,56.82%
iOS,18/08/2022,TH,19,16,253,22805,18227,830,4812,0.05,13.32,0.39%,84.21%
iOS,18/08/2022,IQ,0,0,0,1717,3230,0,814,0.00,0.00,0.00%,0.00%
Android,18/08/2022,PR,4,2,20,1496,1884,76,620,0.03,5.00,0.65%,50.00%
Android,18/08/2022,DE,46,33,589,45118,40498,2394,12562,0.05,12.80,0.37%,71.74%
Android,18/08/2022,UA,1,0,8,24169,31116,2434,9011,0.00,8.00,0.01%,0.00%
Android,18/08/2022,GB,71,49,848,33395,36415,2402,11315,0.07,11.94,0.63%,69.01%
iOS,18/08/2022,IT,20,13,247,21004,24684,468,6068,0.04,12.35,0.33%,65.00%
Android,18/08/2022,CL,2,1,5,11064,17011,1160,5123,0.00,2.50,0.04%,50.00%
iOS,18/08/2022,PK,0,0,0,888,1704,190,437,0.00,0.00,0.00%,0.00%
Android,18/08/2022,RS,0,0,0,3082,5225,307,1574,0.00,0.00,0.00%,0.00%
Android,18/08/2022,IE,5,3,90,2436,3149,200,932,0.10,18.00,0.54%,60.00%
Android,18/08/2022,ZA,2,2,11,4126,6732,410,1692,0.01,5.50,0.12%,100.00%
iOS,18/08/2022,SA,3,2,36,7477,11453,502,3043,0.01,12.00,0.10%,66.67%
iOS,18/08/2022,PT,2,2,36,2248,2572,50,618,0.06,18.00,0.32%,100.00%
iOS,18/08/2022,AU,50,31,534,22678,31416,1298,8892,0.06,10.68,0.56%,62.00%
Android,18/08/2022,BR,55,33,995,120918,149802,12462,46259,0.02,18.09,0.12%,60.00%
Android,18/08/2022,FR,35,24,644,52546,46607,2297,13122,0.05,18.40,0.27%,68.57%
Android,18/08/2022,OM,0,0,0,235,406,64,146,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,DE,19,11,194,22054,21600,346,5518,0.04,10.21,0.34%,57.89%
Android,18/08/2022,AL,0,0,0,1078,1583,98,449,0.00,0.00,0.00%,0.00%
Android,18/08/2022,TW,8,6,89,16764,8456,454,2719,0.03,11.13,0.29%,75.00%
Android,18/08/2022,BO,0,0,0,1756,3788,229,912,0.00,0.00,0.00%,0.00%
Android,18/08/2022,AU,30,19,590,9586,10358,688,3408,0.17,19.67,0.88%,63.33%
iOS,18/08/2022,TR,7,5,80,12142,19332,336,4176,0.02,11.43,0.17%,71.43%
iOS,18/08/2022,AO,0,0,0,73,98,30,25,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,JM,0,0,0,268,575,52,121,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,AL,0,0,0,1223,1852,204,431,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,AE,7,3,323,3829,5946,274,1536,0.21,46.14,0.46%,42.86%
iOS,18/08/2022,ID,6,3,55,4837,5473,154,1363,0.04,9.17,0.44%,50.00%
Android,18/08/2022,NI,0,0,0,661,1442,128,340,0.00,0.00,0.00%,0.00%
Android,18/08/2022,EG,1,0,30,3522,8665,1042,2354,0.01,30.00,0.04%,0.00%
Android,18/08/2022,CH,8,5,157,3139,3221,179,978,0.16,19.63,0.82%,62.50%
iOS,18/08/2022,IL,4,3,20,4536,4717,582,1410,0.01,5.00,0.28%,75.00%
Android,18/08/2022,MA,0,0,0,1366,4994,502,1307,0.00,0.00,0.00%,0.00%
Android,18/08/2022,SI,0,0,0,1909,1918,97,592,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,GT,0,0,0,287,412,5,95,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,SR,0,0,0,118,83,10,31,0.00,0.00,0.00%,0.00%
Android,18/08/2022,PA,0,0,0,1175,2329,190,683,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,IR,0,0,0,139,4612,0,1078,0.00,0.00,0.00%,0.00%
Android,18/08/2022,TT,0,0,0,829,1769,106,528,0.00,0.00,0.00%,0.00%
Android,18/08/2022,EC,2,2,26,6113,11990,864,3130,0.01,13.00,0.06%,100.00%
Android,18/08/2022,TR,21,11,338,21262,32843,2418,8730,0.04,16.10,0.24%,52.38%
Android,18/08/2022,GR,3,2,37,10505,10291,589,2689,0.01,12.33,0.11%,66.67%
iOS,18/08/2022,IN,1,1,12,2819,3924,79,941,0.01,12.00,0.11%,100.00%
iOS,18/08/2022,SE,1,1,12,8051,7462,216,2330,0.01,12.00,0.04%,100.00%
Android,18/08/2022,IT,25,16,223,52037,46705,2338,12982,0.02,8.92,0.19%,64.00%
iOS,18/08/2022,HU,1,1,6,2083,2408,68,629,0.01,6.00,0.16%,100.00%
Android,18/08/2022,CR,1,1,2,2888,4798,299,1327,0.00,2.00,0.08%,100.00%
Android,18/08/2022,DO,1,0,8,2144,5221,430,1373,0.01,8.00,0.07%,0.00%
iOS,18/08/2022,ES,9,6,437,15437,15186,318,3894,0.11,48.56,0.23%,66.67%
iOS,18/08/2022,TM,0,0,0,0,472,29,64,0.00,0.00,0.00%,0.00%
Android,18/08/2022,IL,3,1,30,5741,5750,374,1964,0.02,10.00,0.15%,33.33%
iOS,18/08/2022,BH,0,0,0,466,592,22,167,0.00,0.00,0.00%,0.00%
Android,18/08/2022,BZ,0,0,0,124,317,23,108,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,TZ,0,0,0,130,130,7,22,0.00,0.00,0.00%,0.00%
Android,18/08/2022,PY,0,0,0,588,1420,77,366,0.00,0.00,0.00%,0.00%
Android,18/08/2022,UY,2,1,18,1136,2696,275,845,0.02,9.00,0.24%,50.00%
iOS,18/08/2022,CA,64,49,1364,40566,46573,2075,12325,0.11,21.31,0.52%,76.56%
iOS,18/08/2022,MM,0,0,0,386,662,0,150,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,EC,0,0,0,1122,1678,35,370,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,MY,7,5,59,7702,7361,275,1903,0.03,8.43,0.37%,71.43%
iOS,18/08/2022,HN,0,0,0,298,419,7,95,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,VI,0,0,0,125,130,0,26,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,PY,0,0,0,175,181,10,49,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,SI,1,1,8,314,487,13,107,0.07,8.00,0.93%,100.00%
Android,18/08/2022,BA,1,1,2,870,1643,115,547,0.00,2.00,0.18%,100.00%
Android,18/08/2022,MU,1,0,24,550,1018,54,266,0.09,24.00,0.38%,0.00%
iOS,18/08/2022,BG,1,1,2,1241,1433,22,320,0.01,2.00,0.31%,100.00%
Android,18/08/2022,MY,8,6,84,17792,16469,1171,4997,0.02,10.50,0.16%,75.00%
iOS,18/08/2022,MA,0,0,0,896,1914,0,334,0.00,0.00,0.00%,0.00%
Android,18/08/2022,AE,3,2,146,2086,2255,168,704,0.21,48.67,0.43%,66.67%
Android,18/08/2022,EE,0,0,0,1038,932,59,302,0.00,0.00,0.00%,0.00%
Android,18/08/2022,UZ,0,0,0,632,1352,74,270,0.00,0.00,0.00%,0.00%
Android,18/08/2022,KE,0,0,0,240,778,76,200,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,PL,1,1,2,3499,3978,88,959,0.00,2.00,0.10%,100.00%
iOS,18/08/2022,MN,2,1,18,773,1438,250,401,0.04,9.00,0.50%,50.00%
Android,18/08/2022,SA,0,0,0,2155,3094,576,971,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,RS,0,0,0,1172,1639,0,410,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,PR,1,1,6,1009,1661,0,484,0.01,6.00,0.21%,100.00%
Android,18/08/2022,AZ,0,0,0,1019,1819,107,420,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,PF,0,0,0,184,527,0,74,0.00,0.00,0.00%,0.00%
Android,18/08/2022,DK,3,1,14,1430,1800,106,611,0.02,4.67,0.49%,33.33%
Android,18/08/2022,AO,0,0,0,8,67,20,29,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,NG,0,0,0,94,592,23,91,0.00,0.00,0.00%,0.00%
Android,18/08/2022,BS,0,0,0,240,490,40,138,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,CY,1,1,12,588,790,11,148,0.08,12.00,0.68%,100.00%
Android,18/08/2022,LB,0,0,0,991,2377,181,587,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,GE,0,0,0,1087,1384,0,325,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,BE,1,0,12,3444,4170,109,1040,0.01,12.00,0.10%,0.00%
iOS,18/08/2022,MO,2,2,30,1608,982,19,290,0.10,15.00,0.69%,100.00%
iOS,18/08/2022,TT,0,0,0,305,463,30,132,0.00,0.00,0.00%,0.00%
Android,18/08/2022,BE,3,2,14,8028,8122,593,2413,0.01,4.67,0.12%,66.67%
iOS,18/08/2022,AZ,0,0,0,1456,1992,163,398,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,MZ,0,0,0,30,70,2,11,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,DZ,0,0,0,677,1015,40,229,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,KE,0,0,0,109,290,13,64,0.00,0.00,0.00%,0.00%
Android,18/08/2022,ZW,0,0,0,23,239,12,40,0.00,0.00,0.00%,0.00%
Android,18/08/2022,MD,1,1,2,1043,1704,127,553,0.00,2.00,0.18%,100.00%
iOS,18/08/2022,LA,0,0,0,499,703,5,172,0.00,0.00,0.00%,0.00%
Android,18/08/2022,UG,0,0,0,1,72,4,16,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,AR,1,1,60,2969,2990,53,649,0.09,60.00,0.15%,100.00%
iOS,18/08/2022,MD,0,0,0,503,755,67,174,0.00,0.00,0.00%,0.00%
Android,18/08/2022,GE,1,0,12,282,629,28,157,0.08,12.00,0.64%,0.00%
Android,18/08/2022,AG,0,0,0,32,101,4,28,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,TN,0,0,0,272,662,10,162,0.00,0.00,0.00%,0.00%
Android,18/08/2022,LK,0,0,0,348,989,32,181,0.00,0.00,0.00%,0.00%
Android,18/08/2022,-,0,0,0,148,182,0,59,0.00,0.00,0.00%,0.00%
Android,18/08/2022,ME,0,0,0,80,360,8,92,0.00,0.00,0.00%,0.00%
Android,18/08/2022,BB,0,0,0,119,110,1,35,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,VC,0,0,0,28,34,0,13,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,BO,0,0,0,220,322,4,64,0.00,0.00,0.00%,0.00%
Android,18/08/2022,GP,0,0,0,37,79,8,29,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,BY,1,1,12,2690,2278,244,564,0.02,12.00,0.18%,100.00%
iOS,18/08/2022,RU,19,13,286,37432,36626,1052,7976,0.04,15.05,0.24%,68.42%
Android,18/08/2022,SK,5,3,32,4619,5146,287,1350,0.02,6.40,0.37%,60.00%
Android,18/08/2022,JP,33,19,575,44809,23114,571,7273,0.08,17.42,0.45%,57.58%
Android,18/08/2022,NA,0,0,0,48,224,7,42,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,GM,0,0,0,1,8,4,2,0.00,0.00,0.00%,0.00%
Android,18/08/2022,SE,6,5,38,5348,5808,272,1783,0.02,6.33,0.34%,83.33%
iOS,18/08/2022,GB,57,40,821,37165,49648,1352,13710,0.06,14.40,0.42%,70.18%
Android,18/08/2022,PE,0,0,0,7109,11365,698,3134,0.00,0.00,0.00%,0.00%
Android,18/08/2022,CA,33,25,603,23254,22020,1348,6487,0.09,18.27,0.51%,75.76%
Android,18/08/2022,BH,1,0,126,290,317,37,108,1.17,126.00,0.93%,0.00%
Android,18/08/2022,SY,0,0,0,0,548,64,100,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,US,657,401,11972,290479,371923,13072,103687,0.12,18.22,0.63%,61.04%
Android,18/08/2022,PH,3,3,7,14434,27827,2314,6610,0.00,2.33,0.05%,100.00%
iOS,18/08/2022,CI,0,0,0,133,96,0,22,0.00,0.00,0.00%,0.00%
Android,18/08/2022,KR,44,30,1079,78246,32843,1309,10975,0.10,24.52,0.40%,68.18%
iOS,18/08/2022,GU,1,0,144,335,583,0,110,1.31,144.00,0.91%,0.00%
iOS,18/08/2022,BD,0,0,0,311,592,0,138,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,CN,881,719,14641,754778,484578,38534,141082,0.10,16.62,0.62%,81.61%
Android,18/08/2022,HK,9,5,178,6552,4302,144,1327,0.13,19.78,0.68%,55.56%
iOS,18/08/2022,JP,61,38,1551,72257,51732,791,14046,0.11,25.43,0.43%,62.30%
Android,18/08/2022,VN,4,2,23,32318,33877,3784,13358,0.00,5.75,0.03%,50.00%
iOS,18/08/2022,FR,26,19,400,28768,29742,571,7241,0.06,15.38,0.36%,73.08%
Android,18/08/2022,MX,51,38,1013,58522,96773,7292,26839,0.04,19.86,0.19%,74.51%
Android,18/08/2022,AR,4,3,77,19007,29674,2077,8876,0.01,19.25,0.05%,75.00%
iOS,18/08/2022,TW,80,65,1544,44548,25296,1351,6011,0.26,19.30,1.33%,81.25%
iOS,18/08/2022,NI,0,0,0,77,136,2,35,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,HT,0,0,0,30,38,0,12,0.00,0.00,0.00%,0.00%
Android,18/08/2022,MV,1,1,12,74,88,1,31,0.39,12.00,3.23%,100.00%
iOS,18/08/2022,LK,0,0,0,284,349,4,85,0.00,0.00,0.00%,0.00%
Android,18/08/2022,RU,45,36,689,115591,97742,7877,26893,0.03,15.31,0.17%,80.00%
Android,18/08/2022,IN,3,3,24,17261,27298,2099,7577,0.00,8.00,0.04%,100.00%
Android,18/08/2022,BQ,0,0,0,5,7,0,4,0.00,0.00,0.00%,0.00%
Android,18/08/2022,DZ,0,0,0,1457,4920,356,1153,0.00,0.00,0.00%,0.00%
Android,18/08/2022,US,381,238,6163,242908,225941,13722,71021,0.09,16.18,0.54%,62.47%
iOS,18/08/2022,GG,0,0,0,66,42,0,18,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,MX,15,13,156,20383,21942,551,5524,0.03,10.40,0.27%,86.67%
iOS,18/08/2022,MV,3,2,20,150,342,0,68,0.29,6.67,4.41%,66.67%
iOS,18/08/2022,BM,0,0,0,13,52,5,20,0.00,0.00,0.00%,0.00%
Android,18/08/2022,CO,4,3,35,15088,23959,1847,6772,0.01,8.75,0.06%,75.00%
Android,18/08/2022,BD,0,0,0,1386,3840,432,1147,0.00,0.00,0.00%,0.00%
Android,18/08/2022,CY,0,0,0,971,1364,73,355,0.00,0.00,0.00%,0.00%
Android,18/08/2022,ES,9,6,132,49452,48466,2633,14408,0.01,14.67,0.06%,66.67%
iOS,18/08/2022,LY,0,0,0,185,678,0,77,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,BF,0,0,0,22,25,11,6,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,NO,5,4,44,3391,4255,96,1171,0.04,8.80,0.43%,80.00%
Android,18/08/2022,ID,14,11,108,40648,55042,4816,15251,0.01,7.71,0.09%,78.57%
iOS,18/08/2022,PH,4,4,86,6545,9608,251,1903,0.05,21.50,0.21%,100.00%
Android,18/08/2022,HU,2,2,8,8990,10037,758,3318,0.00,4.00,0.06%,100.00%
Android,18/08/2022,SN,0,0,0,68,185,17,53,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,RE,0,0,0,166,228,0,64,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,LV,0,0,0,337,428,8,108,0.00,0.00,0.00%,0.00%
Android,18/08/2022,GY,0,0,0,17,187,4,24,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,TJ,0,0,0,36,114,12,17,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,SD,0,0,0,0,138,0,25,0.00,0.00,0.00%,0.00%
Android,18/08/2022,SO,0,0,0,0,1,0,4,0.00,0.00,0.00%,0.00%
Android,18/08/2022,HR,1,0,6,5449,5716,260,1570,0.00,6.00,0.06%,0.00%
iOS,18/08/2022,UZ,0,0,0,500,1079,122,200,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,WS,0,0,0,1,17,0,5,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,ZM,0,0,0,8,32,0,8,0.00,0.00,0.00%,0.00%
Android,18/08/2022,SX,0,0,0,4,7,0,4,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,GI,0,0,0,20,58,0,20,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,HK,11,8,155,11392,8851,394,2305,0.07,14.09,0.48%,72.73%
iOS,18/08/2022,LI,0,0,0,2,4,0,2,0.00,0.00,0.00%,0.00%
Android,18/08/2022,GM,0,0,0,0,1,0,1,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,MK,0,0,0,353,468,44,112,0.00,0.00,0.00%,0.00%
Android,18/08/2022,MO,0,0,0,38,38,1,16,0.00,0.00,0.00%,0.00%
Android,18/08/2022,TC,0,0,0,4,26,0,6,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,QA,1,0,2,763,1135,30,334,0.01,2.00,0.30%,0.00%
iOS,18/08/2022,UA,2,2,24,13355,13208,1367,3340,0.01,12.00,0.06%,100.00%
Android,18/08/2022,QA,0,0,0,504,463,55,137,0.00,0.00,0.00%,0.00%
Android,18/08/2022,PT,2,1,42,7002,9714,674,2801,0.01,21.00,0.07%,50.00%
iOS,18/08/2022,DM,0,0,0,0,1,1,1,0.00,0.00,0.00%,0.00%
Android,18/08/2022,BY,0,0,0,5902,6428,541,2003,0.00,0.00,0.00%,0.00%
Android,18/08/2022,PL,7,6,30,23725,22238,1453,6677,0.00,4.29,0.10%,85.71%
Android,18/08/2022,TM,0,0,0,0,245,31,73,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,TC,0,0,0,60,67,4,13,0.00,0.00,0.00%,0.00%
Android,18/08/2022,ZM,0,0,0,49,89,4,18,0.00,0.00,0.00%,0.00%
Android,18/08/2022,PK,0,0,0,1129,4802,329,1296,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,FJ,0,0,0,86,182,10,36,0.00,0.00,0.00%,0.00%
iOS,18/08/2022,MQ,0,0,0,242,168,0,24,0.00,0.00,0.00%,0.00%
